Дата;Открытие;Макс;Мин;Закрытие;
05.12.2018;113860.0000000;113900.0000000;113850.0000000;113860.0000000;
05.12.2018;113870.0000000;113890.0000000;113860.0000000;113870.0000000;
05.12.2018;113880.0000000;113890.0000000;113800.0000000;113830.0000000;
05.12.2018;113840.0000000;113900.0000000;113840.0000000;113870.0000000;
05.12.2018;113860.0000000;113920.0000000;113860.0000000;113900.0000000;
05.12.2018;113890.0000000;113970.0000000;113890.0000000;113930.0000000;
05.12.2018;113940.0000000;113970.0000000;113930.0000000;113950.0000000;
05.12.2018;113950.0000000;113970.0000000;113890.0000000;113910.0000000;
05.12.2018;113920.0000000;114020.0000000;113910.0000000;114000.0000000;
05.12.2018;114010.0000000;114030.0000000;113890.0000000;113970.0000000;
05.12.2018;113970.0000000;114020.0000000;113910.0000000;113940.0000000;
05.12.2018;113950.0000000;114000.0000000;113940.0000000;113990.0000000;
05.12.2018;113980.0000000;114020.0000000;113960.0000000;113970.0000000;
05.12.2018;113980.0000000;113990.0000000;113950.0000000;113990.0000000;
05.12.2018;113980.0000000;113990.0000000;113940.0000000;113980.0000000;
05.12.2018;113980.0000000;113990.0000000;113940.0000000;113980.0000000;
05.12.2018;113980.0000000;114020.0000000;113960.0000000;113990.0000000;
05.12.2018;113990.0000000;114000.0000000;113940.0000000;113960.0000000;
05.12.2018;113960.0000000;113980.0000000;113940.0000000;113980.0000000;
05.12.2018;113980.0000000;114000.0000000;113950.0000000;113980.0000000;
05.12.2018;113970.0000000;113980.0000000;113900.0000000;113900.0000000;
05.12.2018;113910.0000000;113940.0000000;113890.0000000;113890.0000000;
05.12.2018;113890.0000000;113920.0000000;113870.0000000;113870.0000000;
05.12.2018;113880.0000000;113920.0000000;113860.0000000;113910.0000000;
05.12.2018;113910.0000000;113910.0000000;113860.0000000;113860.0000000;
05.12.2018;113860.0000000;113890.0000000;113850.0000000;113870.0000000;
05.12.2018;113880.0000000;113910.0000000;113870.0000000;113900.0000000;
05.12.2018;113900.0000000;113920.0000000;113850.0000000;113850.0000000;
05.12.2018;113860.0000000;113900.0000000;113810.0000000;113880.0000000;
05.12.2018;113870.0000000;113890.0000000;113840.0000000;113840.0000000;
05.12.2018;113850.0000000;113890.0000000;113830.0000000;113880.0000000;
05.12.2018;113880.0000000;113910.0000000;113860.0000000;113860.0000000;
05.12.2018;113860.0000000;113870.0000000;113820.0000000;113840.0000000;
05.12.2018;113850.0000000;113890.0000000;113850.0000000;113860.0000000;
05.12.2018;113860.0000000;113880.0000000;113820.0000000;113850.0000000;
05.12.2018;113850.0000000;113860.0000000;113820.0000000;113830.0000000;
05.12.2018;113830.0000000;113840.0000000;113780.0000000;113810.0000000;
05.12.2018;113810.0000000;113870.0000000;113810.0000000;113860.0000000;
05.12.2018;113850.0000000;113900.0000000;113850.0000000;113900.0000000;
05.12.2018;113900.0000000;113940.0000000;113880.0000000;113910.0000000;
05.12.2018;113920.0000000;113930.0000000;113870.0000000;113900.0000000;
05.12.2018;113920.0000000;113940.0000000;113880.0000000;113890.0000000;
05.12.2018;113900.0000000;113930.0000000;113900.0000000;113920.0000000;
05.12.2018;113920.0000000;113980.0000000;113910.0000000;113960.0000000;
05.12.2018;113970.0000000;113990.0000000;113960.0000000;113980.0000000;
05.12.2018;113990.0000000;113990.0000000;113950.0000000;113980.0000000;
05.12.2018;113980.0000000;114000.0000000;113940.0000000;113940.0000000;
05.12.2018;113940.0000000;113950.0000000;113890.0000000;113920.0000000;
05.12.2018;113920.0000000;113970.0000000;113910.0000000;113970.0000000;
05.12.2018;113980.0000000;114000.0000000;113920.0000000;113930.0000000;
05.12.2018;113920.0000000;114000.0000000;113920.0000000;113990.0000000;
05.12.2018;114000.0000000;114000.0000000;113970.0000000;113980.0000000;
05.12.2018;114000.0000000;114000.0000000;113950.0000000;113990.0000000;
05.12.2018;113990.0000000;114020.0000000;113920.0000000;113950.0000000;
05.12.2018;113960.0000000;113990.0000000;113930.0000000;113950.0000000;
05.12.2018;113950.0000000;113960.0000000;113940.0000000;113940.0000000;
05.12.2018;113950.0000000;113970.0000000;113930.0000000;113970.0000000;
05.12.2018;113980.0000000;113990.0000000;113940.0000000;113950.0000000;
05.12.2018;113960.0000000;113960.0000000;113920.0000000;113920.0000000;
05.12.2018;113930.0000000;113960.0000000;113920.0000000;113960.0000000;
05.12.2018;113950.0000000;114040.0000000;113950.0000000;114010.0000000;
05.12.2018;114020.0000000;114020.0000000;113950.0000000;113970.0000000;
05.12.2018;113960.0000000;114020.0000000;113960.0000000;113960.0000000;
05.12.2018;113950.0000000;113990.0000000;113910.0000000;113920.0000000;
05.12.2018;113930.0000000;113940.0000000;113900.0000000;113920.0000000;
05.12.2018;113930.0000000;113990.0000000;113930.0000000;113980.0000000;
05.12.2018;113990.0000000;114010.0000000;113960.0000000;113990.0000000;
05.12.2018;113990.0000000;114000.0000000;113950.0000000;113970.0000000;
05.12.2018;113970.0000000;114080.0000000;113960.0000000;114050.0000000;
05.12.2018;114050.0000000;114130.0000000;114010.0000000;114070.0000000;
05.12.2018;114070.0000000;114110.0000000;114060.0000000;114090.0000000;
05.12.2018;114100.0000000;114120.0000000;114060.0000000;114060.0000000;
05.12.2018;114060.0000000;114090.0000000;114060.0000000;114080.0000000;
05.12.2018;114080.0000000;114100.0000000;114070.0000000;114080.0000000;
05.12.2018;114090.0000000;114120.0000000;114070.0000000;114100.0000000;
05.12.2018;114110.0000000;114120.0000000;114080.0000000;114090.0000000;
05.12.2018;114090.0000000;114170.0000000;114090.0000000;114140.0000000;
05.12.2018;114150.0000000;114170.0000000;114110.0000000;114130.0000000;
05.12.2018;114140.0000000;114170.0000000;114130.0000000;114160.0000000;
05.12.2018;114160.0000000;114160.0000000;114130.0000000;114130.0000000;
05.12.2018;114130.0000000;114160.0000000;114120.0000000;114140.0000000;
05.12.2018;114140.0000000;114150.0000000;114120.0000000;114130.0000000;
05.12.2018;114130.0000000;114190.0000000;114130.0000000;114190.0000000;
05.12.2018;114180.0000000;114250.0000000;114170.0000000;114210.0000000;
05.12.2018;114200.0000000;114220.0000000;114180.0000000;114180.0000000;
05.12.2018;114170.0000000;114220.0000000;114160.0000000;114160.0000000;
05.12.2018;114170.0000000;114170.0000000;114080.0000000;114100.0000000;
05.12.2018;114110.0000000;114120.0000000;114090.0000000;114100.0000000;
05.12.2018;114100.0000000;114130.0000000;114080.0000000;114120.0000000;
05.12.2018;114110.0000000;114160.0000000;114100.0000000;114130.0000000;
05.12.2018;114140.0000000;114140.0000000;114110.0000000;114130.0000000;
05.12.2018;114110.0000000;114140.0000000;114110.0000000;114120.0000000;
05.12.2018;114120.0000000;114130.0000000;114100.0000000;114100.0000000;
05.12.2018;114110.0000000;114200.0000000;114100.0000000;114190.0000000;
05.12.2018;114180.0000000;114200.0000000;114160.0000000;114170.0000000;
05.12.2018;114150.0000000;114170.0000000;114120.0000000;114140.0000000;
05.12.2018;114140.0000000;114180.0000000;114130.0000000;114130.0000000;
05.12.2018;114140.0000000;114180.0000000;114130.0000000;114130.0000000;
05.12.2018;114130.0000000;114150.0000000;114120.0000000;114140.0000000;
05.12.2018;114140.0000000;114140.0000000;114110.0000000;114110.0000000;
05.12.2018;114110.0000000;114130.0000000;114090.0000000;114120.0000000;
05.12.2018;114110.0000000;114130.0000000;114090.0000000;114090.0000000;
05.12.2018;114090.0000000;114110.0000000;114080.0000000;114090.0000000;
05.12.2018;114100.0000000;114110.0000000;114080.0000000;114090.0000000;
05.12.2018;114090.0000000;114110.0000000;114070.0000000;114100.0000000;
05.12.2018;114100.0000000;114130.0000000;114070.0000000;114120.0000000;
05.12.2018;114110.0000000;114130.0000000;114090.0000000;114100.0000000;
05.12.2018;114100.0000000;114120.0000000;114090.0000000;114120.0000000;
05.12.2018;114110.0000000;114190.0000000;114110.0000000;114180.0000000;
05.12.2018;114180.0000000;114190.0000000;114140.0000000;114160.0000000;
05.12.2018;114170.0000000;114180.0000000;114140.0000000;114180.0000000;
05.12.2018;114180.0000000;114190.0000000;114160.0000000;114180.0000000;
05.12.2018;114190.0000000;114320.0000000;114180.0000000;114240.0000000;
05.12.2018;114230.0000000;114250.0000000;114220.0000000;114240.0000000;
05.12.2018;114230.0000000;114280.0000000;114230.0000000;114260.0000000;
05.12.2018;114250.0000000;114260.0000000;114200.0000000;114220.0000000;
05.12.2018;114230.0000000;114250.0000000;114200.0000000;114240.0000000;
05.12.2018;114240.0000000;114260.0000000;114200.0000000;114220.0000000;
05.12.2018;114220.0000000;114240.0000000;114180.0000000;114200.0000000;
05.12.2018;114200.0000000;114220.0000000;114170.0000000;114190.0000000;
05.12.2018;114180.0000000;114200.0000000;114170.0000000;114200.0000000;
05.12.2018;114200.0000000;114210.0000000;114180.0000000;114190.0000000;
05.12.2018;114190.0000000;114190.0000000;114170.0000000;114170.0000000;
05.12.2018;114170.0000000;114220.0000000;114170.0000000;114220.0000000;
05.12.2018;114210.0000000;114250.0000000;114200.0000000;114220.0000000;
05.12.2018;114230.0000000;114260.0000000;114220.0000000;114220.0000000;
05.12.2018;114230.0000000;114240.0000000;114210.0000000;114220.0000000;
05.12.2018;114220.0000000;114230.0000000;114190.0000000;114230.0000000;
05.12.2018;114230.0000000;114280.0000000;114230.0000000;114230.0000000;
05.12.2018;114220.0000000;114250.0000000;114180.0000000;114180.0000000;
05.12.2018;114180.0000000;114190.0000000;114130.0000000;114150.0000000;
05.12.2018;114150.0000000;114230.0000000;114150.0000000;114200.0000000;
05.12.2018;114190.0000000;114260.0000000;114190.0000000;114250.0000000;
05.12.2018;114250.0000000;114310.0000000;114240.0000000;114280.0000000;
05.12.2018;114290.0000000;114310.0000000;114270.0000000;114290.0000000;
05.12.2018;114280.0000000;114300.0000000;114260.0000000;114270.0000000;
05.12.2018;114280.0000000;114300.0000000;114250.0000000;114250.0000000;
05.12.2018;114250.0000000;114300.0000000;114250.0000000;114290.0000000;
05.12.2018;114290.0000000;114300.0000000;114230.0000000;114270.0000000;
05.12.2018;114260.0000000;114260.0000000;114170.0000000;114190.0000000;
05.12.2018;114190.0000000;114220.0000000;114170.0000000;114180.0000000;
05.12.2018;114190.0000000;114190.0000000;114160.0000000;114190.0000000;
05.12.2018;114190.0000000;114190.0000000;114150.0000000;114170.0000000;
05.12.2018;114170.0000000;114200.0000000;114170.0000000;114190.0000000;
05.12.2018;114170.0000000;114220.0000000;114170.0000000;114190.0000000;
05.12.2018;114180.0000000;114220.0000000;114160.0000000;114190.0000000;
05.12.2018;114190.0000000;114210.0000000;114160.0000000;114160.0000000;
05.12.2018;114170.0000000;114180.0000000;114150.0000000;114180.0000000;
05.12.2018;114170.0000000;114210.0000000;114160.0000000;114180.0000000;
05.12.2018;114180.0000000;114180.0000000;114160.0000000;114170.0000000;
05.12.2018;114180.0000000;114190.0000000;114170.0000000;114170.0000000;
05.12.2018;114180.0000000;114200.0000000;114170.0000000;114200.0000000;
05.12.2018;114190.0000000;114200.0000000;114160.0000000;114180.0000000;
05.12.2018;114170.0000000;114180.0000000;114130.0000000;114140.0000000;
05.12.2018;114140.0000000;114180.0000000;114130.0000000;114180.0000000;
05.12.2018;114180.0000000;114190.0000000;114170.0000000;114190.0000000;
05.12.2018;114190.0000000;114220.0000000;114170.0000000;114180.0000000;
05.12.2018;114170.0000000;114200.0000000;114160.0000000;114200.0000000;
05.12.2018;114200.0000000;114210.0000000;114170.0000000;114190.0000000;
05.12.2018;114180.0000000;114230.0000000;114180.0000000;114200.0000000;
05.12.2018;114200.0000000;114230.0000000;114200.0000000;114210.0000000;
05.12.2018;114210.0000000;114260.0000000;114200.0000000;114240.0000000;
05.12.2018;114250.0000000;114290.0000000;114240.0000000;114270.0000000;
05.12.2018;114270.0000000;114290.0000000;114270.0000000;114280.0000000;
05.12.2018;114270.0000000;114280.0000000;114250.0000000;114280.0000000;
05.12.2018;114280.0000000;114310.0000000;114270.0000000;114280.0000000;
05.12.2018;114280.0000000;114300.0000000;114260.0000000;114290.0000000;
05.12.2018;114290.0000000;114290.0000000;114260.0000000;114270.0000000;
05.12.2018;114270.0000000;114280.0000000;114240.0000000;114250.0000000;
05.12.2018;114250.0000000;114260.0000000;114240.0000000;114250.0000000;
05.12.2018;114240.0000000;114240.0000000;114200.0000000;114230.0000000;
05.12.2018;114240.0000000;114240.0000000;114220.0000000;114220.0000000;
05.12.2018;114220.0000000;114220.0000000;114170.0000000;114170.0000000;
05.12.2018;114190.0000000;114230.0000000;114180.0000000;114220.0000000;
05.12.2018;114220.0000000;114230.0000000;114200.0000000;114210.0000000;
05.12.2018;114210.0000000;114220.0000000;114170.0000000;114190.0000000;
05.12.2018;114180.0000000;114200.0000000;114130.0000000;114160.0000000;
05.12.2018;114160.0000000;114170.0000000;114110.0000000;114150.0000000;
05.12.2018;114140.0000000;114200.0000000;114140.0000000;114200.0000000;
05.12.2018;114180.0000000;114200.0000000;114180.0000000;114200.0000000;
05.12.2018;114190.0000000;114200.0000000;114180.0000000;114200.0000000;
05.12.2018;114190.0000000;114220.0000000;114180.0000000;114210.0000000;
05.12.2018;114220.0000000;114270.0000000;114210.0000000;114250.0000000;
05.12.2018;114260.0000000;114270.0000000;114220.0000000;114240.0000000;
05.12.2018;114250.0000000;114270.0000000;114230.0000000;114270.0000000;
05.12.2018;114260.0000000;114300.0000000;114260.0000000;114290.0000000;
05.12.2018;114290.0000000;114410.0000000;114260.0000000;114360.0000000;
05.12.2018;114360.0000000;114400.0000000;114340.0000000;114380.0000000;
05.12.2018;114380.0000000;114470.0000000;114370.0000000;114420.0000000;
05.12.2018;114430.0000000;114430.0000000;114380.0000000;114390.0000000;
05.12.2018;114390.0000000;114400.0000000;114370.0000000;114390.0000000;
05.12.2018;114390.0000000;114400.0000000;114380.0000000;114400.0000000;
05.12.2018;114380.0000000;114400.0000000;114370.0000000;114370.0000000;
05.12.2018;114380.0000000;114400.0000000;114370.0000000;114390.0000000;
05.12.2018;114390.0000000;114540.0000000;114390.0000000;114470.0000000;
05.12.2018;114480.0000000;114500.0000000;114440.0000000;114460.0000000;
05.12.2018;114470.0000000;114490.0000000;114450.0000000;114460.0000000;
05.12.2018;114460.0000000;114470.0000000;114360.0000000;114380.0000000;
05.12.2018;114370.0000000;114410.0000000;114360.0000000;114380.0000000;
05.12.2018;114380.0000000;114410.0000000;114370.0000000;114380.0000000;
05.12.2018;114370.0000000;114400.0000000;114360.0000000;114370.0000000;
05.12.2018;114380.0000000;114380.0000000;114330.0000000;114360.0000000;
05.12.2018;114360.0000000;114360.0000000;114330.0000000;114350.0000000;
05.12.2018;114340.0000000;114370.0000000;114310.0000000;114330.0000000;
05.12.2018;114340.0000000;114420.0000000;114340.0000000;114420.0000000;
05.12.2018;114410.0000000;114440.0000000;114400.0000000;114410.0000000;
05.12.2018;114410.0000000;114410.0000000;114370.0000000;114380.0000000;
05.12.2018;114380.0000000;114410.0000000;114350.0000000;114410.0000000;
05.12.2018;114400.0000000;114420.0000000;114370.0000000;114390.0000000;
05.12.2018;114380.0000000;114410.0000000;114370.0000000;114410.0000000;
05.12.2018;114410.0000000;114430.0000000;114360.0000000;114390.0000000;
05.12.2018;114390.0000000;114400.0000000;114360.0000000;114390.0000000;
05.12.2018;114390.0000000;114390.0000000;114370.0000000;114390.0000000;
05.12.2018;114380.0000000;114430.0000000;114380.0000000;114400.0000000;
05.12.2018;114400.0000000;114410.0000000;114380.0000000;114390.0000000;
05.12.2018;114390.0000000;114420.0000000;114360.0000000;114380.0000000;
05.12.2018;114370.0000000;114440.0000000;114370.0000000;114390.0000000;
05.12.2018;114390.0000000;114410.0000000;114380.0000000;114400.0000000;
05.12.2018;114400.0000000;114430.0000000;114380.0000000;114420.0000000;
05.12.2018;114420.0000000;114450.0000000;114400.0000000;114440.0000000;
05.12.2018;114440.0000000;114500.0000000;114430.0000000;114460.0000000;
05.12.2018;114460.0000000;114490.0000000;114440.0000000;114490.0000000;
05.12.2018;114480.0000000;114520.0000000;114460.0000000;114520.0000000;
05.12.2018;114510.0000000;114520.0000000;114470.0000000;114500.0000000;
05.12.2018;114500.0000000;114510.0000000;114480.0000000;114480.0000000;
05.12.2018;114480.0000000;114580.0000000;114480.0000000;114550.0000000;
05.12.2018;114550.0000000;114570.0000000;114530.0000000;114530.0000000;
05.12.2018;114530.0000000;114560.0000000;114510.0000000;114510.0000000;
05.12.2018;114520.0000000;114550.0000000;114500.0000000;114510.0000000;
05.12.2018;114500.0000000;114560.0000000;114500.0000000;114530.0000000;
05.12.2018;114520.0000000;114540.0000000;114490.0000000;114500.0000000;
05.12.2018;114510.0000000;114550.0000000;114500.0000000;114530.0000000;
05.12.2018;114540.0000000;114560.0000000;114530.0000000;114530.0000000;
05.12.2018;114530.0000000;114530.0000000;114510.0000000;114510.0000000;
05.12.2018;114520.0000000;114520.0000000;114490.0000000;114500.0000000;
05.12.2018;114500.0000000;114520.0000000;114490.0000000;114500.0000000;
05.12.2018;114500.0000000;114520.0000000;114490.0000000;114510.0000000;
05.12.2018;114520.0000000;114520.0000000;114500.0000000;114500.0000000;
05.12.2018;114500.0000000;114530.0000000;114500.0000000;114510.0000000;
05.12.2018;114510.0000000;114530.0000000;114510.0000000;114530.0000000;
05.12.2018;114530.0000000;114550.0000000;114510.0000000;114520.0000000;
05.12.2018;114510.0000000;114530.0000000;114500.0000000;114520.0000000;
05.12.2018;114520.0000000;114620.0000000;114500.0000000;114530.0000000;
05.12.2018;114510.0000000;114560.0000000;114490.0000000;114490.0000000;
05.12.2018;114500.0000000;114510.0000000;114450.0000000;114450.0000000;
05.12.2018;114450.0000000;114490.0000000;114450.0000000;114480.0000000;
05.12.2018;114480.0000000;114500.0000000;114460.0000000;114490.0000000;
05.12.2018;114500.0000000;114500.0000000;114430.0000000;114430.0000000;
05.12.2018;114430.0000000;114480.0000000;114430.0000000;114470.0000000;
05.12.2018;114460.0000000;114480.0000000;114460.0000000;114470.0000000;
05.12.2018;114450.0000000;114470.0000000;114430.0000000;114460.0000000;
05.12.2018;114460.0000000;114460.0000000;114430.0000000;114450.0000000;
05.12.2018;114450.0000000;114470.0000000;114440.0000000;114450.0000000;
05.12.2018;114450.0000000;114470.0000000;114440.0000000;114450.0000000;
05.12.2018;114450.0000000;114460.0000000;114440.0000000;114460.0000000;
05.12.2018;114460.0000000;114460.0000000;114440.0000000;114450.0000000;
05.12.2018;114460.0000000;114470.0000000;114440.0000000;114440.0000000;
05.12.2018;114430.0000000;114450.0000000;114410.0000000;114420.0000000;
05.12.2018;114430.0000000;114440.0000000;114410.0000000;114410.0000000;
05.12.2018;114410.0000000;114420.0000000;114380.0000000;114390.0000000;
05.12.2018;114390.0000000;114420.0000000;114380.0000000;114390.0000000;
05.12.2018;114390.0000000;114400.0000000;114380.0000000;114390.0000000;
05.12.2018;114390.0000000;114400.0000000;114370.0000000;114390.0000000;
05.12.2018;114390.0000000;114400.0000000;114370.0000000;114390.0000000;
05.12.2018;114400.0000000;114440.0000000;114400.0000000;114420.0000000;
05.12.2018;114420.0000000;114480.0000000;114420.0000000;114460.0000000;
05.12.2018;114480.0000000;114480.0000000;114450.0000000;114470.0000000;
05.12.2018;114460.0000000;114510.0000000;114450.0000000;114500.0000000;
05.12.2018;114500.0000000;114510.0000000;114400.0000000;114420.0000000;
05.12.2018;114410.0000000;114460.0000000;114390.0000000;114420.0000000;
05.12.2018;114410.0000000;114410.0000000;114350.0000000;114400.0000000;
05.12.2018;114400.0000000;114400.0000000;114390.0000000;114390.0000000;
05.12.2018;114390.0000000;114430.0000000;114390.0000000;114430.0000000;
05.12.2018;114430.0000000;114460.0000000;114420.0000000;114460.0000000;
05.12.2018;114450.0000000;114470.0000000;114410.0000000;114430.0000000;
05.12.2018;114440.0000000;114450.0000000;114420.0000000;114440.0000000;
05.12.2018;114440.0000000;114460.0000000;114390.0000000;114430.0000000;
05.12.2018;114430.0000000;114440.0000000;114400.0000000;114410.0000000;
05.12.2018;114410.0000000;114430.0000000;114370.0000000;114370.0000000;
05.12.2018;114370.0000000;114390.0000000;114360.0000000;114380.0000000;
05.12.2018;114380.0000000;114380.0000000;114310.0000000;114340.0000000;
05.12.2018;114340.0000000;114340.0000000;114210.0000000;114260.0000000;
05.12.2018;114260.0000000;114270.0000000;114170.0000000;114230.0000000;
05.12.2018;114230.0000000;114270.0000000;114210.0000000;114230.0000000;
05.12.2018;114230.0000000;114290.0000000;114220.0000000;114290.0000000;
05.12.2018;114300.0000000;114350.0000000;114300.0000000;114300.0000000;
05.12.2018;114310.0000000;114310.0000000;114270.0000000;114300.0000000;
05.12.2018;114280.0000000;114310.0000000;114270.0000000;114310.0000000;
05.12.2018;114300.0000000;114340.0000000;114290.0000000;114310.0000000;
05.12.2018;114320.0000000;114330.0000000;114310.0000000;114320.0000000;
05.12.2018;114330.0000000;114340.0000000;114310.0000000;114320.0000000;
05.12.2018;114330.0000000;114340.0000000;114310.0000000;114310.0000000;
05.12.2018;114320.0000000;114320.0000000;114240.0000000;114250.0000000;
05.12.2018;114260.0000000;114310.0000000;114260.0000000;114280.0000000;
05.12.2018;114280.0000000;114330.0000000;114280.0000000;114310.0000000;
05.12.2018;114320.0000000;114320.0000000;114290.0000000;114300.0000000;
05.12.2018;114300.0000000;114330.0000000;114290.0000000;114320.0000000;
05.12.2018;114310.0000000;114390.0000000;114310.0000000;114360.0000000;
05.12.2018;114380.0000000;114450.0000000;114380.0000000;114430.0000000;
05.12.2018;114440.0000000;114460.0000000;114430.0000000;114440.0000000;
05.12.2018;114450.0000000;114460.0000000;114430.0000000;114440.0000000;
05.12.2018;114430.0000000;114450.0000000;114410.0000000;114420.0000000;
05.12.2018;114420.0000000;114480.0000000;114400.0000000;114410.0000000;
05.12.2018;114400.0000000;114450.0000000;114400.0000000;114400.0000000;
05.12.2018;114410.0000000;114450.0000000;114410.0000000;114440.0000000;
05.12.2018;114440.0000000;114450.0000000;114430.0000000;114440.0000000;
05.12.2018;114440.0000000;114480.0000000;114430.0000000;114470.0000000;
05.12.2018;114470.0000000;114500.0000000;114430.0000000;114430.0000000;
05.12.2018;114430.0000000;114480.0000000;114430.0000000;114470.0000000;
05.12.2018;114460.0000000;114490.0000000;114460.0000000;114490.0000000;
05.12.2018;114480.0000000;114490.0000000;114460.0000000;114480.0000000;
05.12.2018;114470.0000000;114500.0000000;114460.0000000;114470.0000000;
05.12.2018;114470.0000000;114490.0000000;114450.0000000;114470.0000000;
05.12.2018;114470.0000000;114480.0000000;114440.0000000;114450.0000000;
05.12.2018;114450.0000000;114470.0000000;114430.0000000;114430.0000000;
05.12.2018;114430.0000000;114480.0000000;114430.0000000;114460.0000000;
05.12.2018;114460.0000000;114470.0000000;114430.0000000;114440.0000000;
05.12.2018;114460.0000000;114470.0000000;114400.0000000;114420.0000000;
05.12.2018;114430.0000000;114440.0000000;114410.0000000;114440.0000000;
05.12.2018;114450.0000000;114460.0000000;114410.0000000;114420.0000000;
05.12.2018;114410.0000000;114420.0000000;114380.0000000;114380.0000000;
05.12.2018;114400.0000000;114450.0000000;114390.0000000;114410.0000000;
05.12.2018;114410.0000000;114430.0000000;114380.0000000;114390.0000000;
05.12.2018;114400.0000000;114440.0000000;114400.0000000;114420.0000000;
05.12.2018;114430.0000000;114460.0000000;114430.0000000;114450.0000000;
05.12.2018;114450.0000000;114580.0000000;114420.0000000;114570.0000000;
05.12.2018;114570.0000000;114750.0000000;114560.0000000;114650.0000000;
05.12.2018;114650.0000000;114690.0000000;114620.0000000;114650.0000000;
05.12.2018;114640.0000000;114690.0000000;114630.0000000;114640.0000000;
05.12.2018;114650.0000000;114650.0000000;114590.0000000;114620.0000000;
05.12.2018;114630.0000000;114650.0000000;114610.0000000;114640.0000000;
05.12.2018;114640.0000000;114670.0000000;114620.0000000;114620.0000000;
05.12.2018;114630.0000000;114680.0000000;114610.0000000;114670.0000000;
05.12.2018;114670.0000000;114710.0000000;114660.0000000;114690.0000000;
05.12.2018;114690.0000000;114720.0000000;114680.0000000;114710.0000000;
05.12.2018;114720.0000000;114790.0000000;114690.0000000;114780.0000000;
05.12.2018;114770.0000000;114870.0000000;114770.0000000;114850.0000000;
05.12.2018;114850.0000000;114910.0000000;114830.0000000;114890.0000000;
05.12.2018;114890.0000000;114900.0000000;114810.0000000;114820.0000000;
05.12.2018;114820.0000000;114830.0000000;114790.0000000;114790.0000000;
05.12.2018;114800.0000000;114830.0000000;114790.0000000;114800.0000000;
05.12.2018;114810.0000000;114820.0000000;114770.0000000;114780.0000000;
05.12.2018;114790.0000000;114800.0000000;114770.0000000;114770.0000000;
05.12.2018;114790.0000000;114800.0000000;114770.0000000;114780.0000000;
05.12.2018;114770.0000000;114800.0000000;114750.0000000;114750.0000000;
05.12.2018;114750.0000000;114780.0000000;114750.0000000;114770.0000000;
05.12.2018;114770.0000000;114810.0000000;114750.0000000;114750.0000000;
05.12.2018;114760.0000000;114800.0000000;114680.0000000;114720.0000000;
05.12.2018;114730.0000000;114880.0000000;114710.0000000;114850.0000000;
05.12.2018;114840.0000000;114860.0000000;114800.0000000;114820.0000000;
05.12.2018;114820.0000000;114840.0000000;114780.0000000;114780.0000000;
05.12.2018;114790.0000000;114810.0000000;114780.0000000;114780.0000000;
05.12.2018;114800.0000000;114810.0000000;114780.0000000;114790.0000000;
05.12.2018;114800.0000000;114810.0000000;114780.0000000;114780.0000000;
05.12.2018;114800.0000000;114800.0000000;114740.0000000;114770.0000000;
05.12.2018;114770.0000000;114790.0000000;114750.0000000;114750.0000000;
05.12.2018;114760.0000000;114760.0000000;114690.0000000;114710.0000000;
05.12.2018;114710.0000000;114770.0000000;114710.0000000;114760.0000000;
05.12.2018;114760.0000000;114770.0000000;114690.0000000;114700.0000000;
05.12.2018;114700.0000000;114730.0000000;114680.0000000;114680.0000000;
05.12.2018;114680.0000000;114700.0000000;114660.0000000;114690.0000000;
05.12.2018;114700.0000000;114780.0000000;114700.0000000;114770.0000000;
05.12.2018;114770.0000000;114790.0000000;114760.0000000;114760.0000000;
05.12.2018;114780.0000000;114800.0000000;114690.0000000;114700.0000000;
05.12.2018;114710.0000000;114740.0000000;114680.0000000;114680.0000000;
05.12.2018;114690.0000000;114700.0000000;114680.0000000;114690.0000000;
05.12.2018;114690.0000000;114700.0000000;114630.0000000;114680.0000000;
05.12.2018;114680.0000000;114690.0000000;114660.0000000;114660.0000000;
05.12.2018;114670.0000000;114690.0000000;114660.0000000;114680.0000000;
05.12.2018;114680.0000000;114710.0000000;114680.0000000;114710.0000000;
05.12.2018;114710.0000000;114710.0000000;114690.0000000;114710.0000000;
05.12.2018;114710.0000000;114760.0000000;114700.0000000;114740.0000000;
05.12.2018;114740.0000000;114780.0000000;114740.0000000;114770.0000000;
05.12.2018;114770.0000000;114770.0000000;114730.0000000;114760.0000000;
05.12.2018;114770.0000000;114810.0000000;114770.0000000;114800.0000000;
05.12.2018;114790.0000000;114820.0000000;114790.0000000;114800.0000000;
05.12.2018;114800.0000000;114820.0000000;114800.0000000;114810.0000000;
05.12.2018;114810.0000000;114840.0000000;114800.0000000;114800.0000000;
05.12.2018;114810.0000000;114850.0000000;114800.0000000;114840.0000000;
05.12.2018;114830.0000000;114850.0000000;114820.0000000;114820.0000000;
05.12.2018;114820.0000000;114820.0000000;114730.0000000;114780.0000000;
05.12.2018;114770.0000000;114780.0000000;114730.0000000;114730.0000000;
05.12.2018;114730.0000000;114770.0000000;114720.0000000;114760.0000000;
05.12.2018;114760.0000000;114790.0000000;114730.0000000;114740.0000000;
05.12.2018;114750.0000000;114770.0000000;114710.0000000;114770.0000000;
05.12.2018;114760.0000000;114780.0000000;114740.0000000;114750.0000000;
05.12.2018;114760.0000000;114770.0000000;114730.0000000;114730.0000000;
05.12.2018;114740.0000000;114780.0000000;114730.0000000;114750.0000000;
